20180209 011  1.42 1.45 1.34  1.39 1.32 1.52   ;  ;
20180209 012  1.43 1.42 1.74  1.43 1.56 1.67   ;  ;
20180209 013  1.55 1.65 1.43  1.60 1.41 1.40   ;  ;
20180209 014  1.41 1.44 1.58  1.33 1.42 1.39   ;  ;
20180210 006  1.24 1.12 1.21  1.16 1.27 1.14   ;  ;
20180210 007  1.15 1.37 1.20  1.37 1.21 1.38   ;  ;
20180210 008  1.28 1.19 1.35  1.24 1.37 1.24   ;  ;
20180210 009  1.18 1.27 1.26  1.41 1.26 1.17  command line typo;  ; hit end of track
20180210 010  1.65 1.50 1.44  1.36 1.25 1.37   ;  ;
20180210 011  1.36 1.27 1.84  1.44 1.36 1.33   ;  ;
20180210 012  1.15 1.07 1.15  1.13 1.28 1.14   ;  ;
20180210 013  1.26 1.47 1.34  1.10 1.23 1.26   ;  ;
20180210 014  1.34 1.42 1.59  1.40 1.44 1.33   ;  ;
20180211 013  0.68 0.67 0.77  0.80 0.77 0.77   ;  ;
20180211 015  0.83 0.94 0.77  0.75 0.79 1.04  thin clouds;  ;
20180211 016  0.76 0.79 0.73  0.74 0.90 0.81   ;  ;
20180211 017  0.87 0.99 0.97  0.94 0.99        ;  ;
20180211 018            0.82       1.02 0.93   ;  ;
20180211 019  1.01 0.85 0.92  1.04 0.88 1.18   ;  ; clouds at the end of exp
20180211 020  1.16 1.21 1.12  1.25 1.11 1.05   ;  ;
20180211 021  1.17 1.07 0.94  1.08 1.03 4.90   ;  ; clouds. big temperature drop
20180212 008  0.94 1.00 1.20  1.15 1.24 1.06   ;  ;
20180212 009  1.08 1.10 1.15  1.19 0.96 0.82   ;  ;
20180212 010  0.92 0.97 0.96  0.93 0.99 0.89   ;  ;
20180212 011  1.32 0.74 1.73  0.81 1.15 1.40   ;  ;
20180212 012  0.78 0.95 1.23  1.27 1.16 1.45   ;  ;
20180212 013                                   ;  ;
20180212 014                                   ;  ;
20180213 008  2.28 1.87 2.11  2.16 2.22 1.71  seeing degraded after start;  ;
20180213 011  1.45 1.41 1.58  1.46 1.86 1.65   ;  ;
20180213 012                                   ;  ;
20180213 013                                   ;  ;
20180213 015  1.30 1.10 1.71  1.21 1.31 1.22  pfip shutter error;  ;
20180213 016  1.16 1.08 1.16  1.52      1.14   ;  ;
20180213 017  0.98 0.93 0.85  0.98 1.01 0.82   ;  ;
20180213 020  0.91 0.89 0.80  0.97             ;  ;
20180214 008  0.91 0.85       1.05            heavy clouds move in after first dither;  ;
20180214 009  0.91 0.73 0.57  0.95 0.65 0.70   ;  ;
20180214 010  0.70 0.71 0.63  0.62 0.61 0.59   ;  ;
20180214 011                                   ;  ;
20180214 012                                  heavy clouds on last frame, lost guiding;  ;
20180215 004  1.21 1.11 1.11  1.58 1.11 1.34   ;  ;
20180215 005  1.28 1.22 1.40  1.22 1.25 1.12   ;  ;
20180215 006  1.05 1.10 0.94  0.94 0.80 1.01   ;  ;
20180215 007  1.23 1.28 0.99  1.19 1.10 1.21   ;  ;
20180215 008  1.39 1.13 1.13  1.04 0.93 1.00   ;  ;
20180215 009  1.00 0.85 0.87  0.91 0.90 0.95   ;  ;
20180215 010  0.67 0.70 0.76  0.70 0.76 0.75   ;  ;
20180215 011  0.96 0.95 1.16  1.00 1.01 1.05   ;  ;
20180215 012  0.85 0.99 0.65  0.87 0.83 0.95   ;  ;
20180215 013  0.75 0.88 0.94  0.75 0.79 0.91   ;  ;
20180215 014  0.92 1.05 1.05  1.08 0.97 0.91   ;  ;
20180215 015  1.01 1.05       0.88      1.09   ;  ;
20180215 016                                  cirrus;  ;
20180216 009                                   ;  ;
20180216 010                                   ;  ;
20180216 011                                   ;  ;
20180216 012                                   ;  ;
20180216 013                                   ;  ;
20180219 010  0.79 1.02 1.09  0.80 0.93 1.04   ;  ;
20180219 011  1.09 1.35       1.39             ;  ;
20180219 013  1.87 1.44 1.59  1.59 2.07 1.74   ;  ;
20180220 009       0.97 0.84       1.20 0.95   ; clouds;
20180220 010  1.04 0.92 0.98  0.94 0.91 0.95   ;  ;
20180220 013  1.08 1.05 1.03  1.36 1.07 1.14   ;  ;
20180220 014  1.04 1.08 1.10  1.00 0.85 0.95   ;  ;
20180220 015  0.80 1.19 1.24  1.51 1.31 1.60   ;  ;
20180220 016  1.28 0.93 0.84  1.12 0.84 1.18   ;  ;
20180221 006  1.35 1.83 1.24  1.80 1.53 1.45   ;  ;
20180221 008  1.81 1.63 1.25  1.67 1.34 1.34   ;  ;
20180221 009  0.99 0.92 2.85  0.97 2.85 1.52  temperature drops - seeing got worth;  ;
20180221 010  0.89 0.90 0.92  0.90 0.92 0.79   ;  ;
20180221 011  0.96 0.99 1.11  0.99 1.09 0.92   ;  ;
20180221 012  1.03 1.82 1.43  2.01 1.60 1.51   ;  ;
20180221 013  1.06 1.11 1.25  1.43 1.36 1.40   ;  ;
20180221 014  1.00 1.07 1.15  1.07 1.15 1.06   ;  ;
20180222 011                                   ;  ;
20180222 012                                   ;  ;
20180222 013                                   ;  ;
20180222 014                                   ;  ;
20180222 015  1.31      1.11  1.31      1.23   ;  ;
20180222 016  1.50 1.37 1.16  1.37 1.16 0.89   ;  ;
20180222 017  1.06 0.73 0.77  0.88 0.80 0.83   ;  ;
20180222 018  0.67      1.19  0.93 1.19 1.28   ;  ;
20180222 019  1.40            1.29             ;  ;
20180222 020       1.25 1.27  1.16 1.52 1.03   ;  ;
20180223 010  1.20 1.19 1.11  1.20 1.04 1.16   ;  ;
20180223 011  1.21 1.16 1.16  1.24 1.30 1.39   ;  ;
20180223 012  1.77 1.21 1.38  1.14 1.10 1.17  thin clouds; thin clouds; thin clouds
20180223 013  1.03 0.72 0.98  0.81 0.88 0.58  ext exp for thin clouds; ext exp for thin clouds; ext exp for thin clouds
20180223 014  0.63 0.78 0.78  0.92 0.76 0.82  ext exp for thin clouds; ext exp for thin clouds; ext exp for thin clouds
20180223 015  0.70 0.58 0.87  0.60 0.76 1.09  ext exp for thin clouds; ext exp for thin clouds; ext exp for thin clouds
20180223 016  1.32 1.11 1.15  1.25 0.98 1.12  ext exp for thin clouds; extended exposure but little evidene of clouds; extended exposure but little evidene of clouds
20180223 017  0.87 1.05 1.00  1.06 1.08 0.93   ;  ; into twilight slightly
20180224 003  1.15 0.95 1.07  0.95 0.97 1.00   ;  ;
20180224 004  1.09 1.22 1.16  1.12 1.05 1.17   ;  ;
20180224 005  1.15 0.96 1.11  1.10 1.12 1.07   ;  ;
20180224 006  1.23 0.90 1.00  0.90 1.00       OCD selected field in the last minutes of track; OCD slected field in the last minutes of the track; OCD selected field in the last minutes of the track
20180224 007       0.87       0.87             ;  ;
20180224 008  0.97 1.09 0.93       0.99 0.88   ;  ;
20180224 009  1.03 1.01 1.00  1.10 0.90 0.89   ;  ;
20180224 010  0.90 1.01 0.98  0.94 0.88 0.99   ;  ;
20180307 002  1.73 1.68 1.45  1.84 1.51 1.34   ;  ;
20180307 003  1.65 1.31 1.42  1.53 1.40 1.09   ;  ;
20180307 004  1.23 1.10 1.48  1.29 1.24 1.08   ;  ;
20180307 006  1.84 1.36 2.16  1.57 2.36 2.04   ;  ;
20180308 002  0.95 0.87 0.80                   ;  ;
20180309 001  0.85 0.80 0.74                   ;  ;
20180309 002  0.80 1.61 1.29                   ;  ;
20180309 003                                   ;  ;
20180309 004                                   ;  ;
20180309 007       2.48 2.34       2.26 2.39  seeing to bad; seeing to bad; seeing to bad
20180309 012  1.36 1.40 1.22  1.38 1.31 1.37  moon rise in last exp; moon rise in last exp; moon rise and thin clouds
20180310 002  1.04 1.10 1.00  1.08 1.13 1.21  Stuck Units; Stuck Units; Stuck Units
20180310 006  1.15 0.98 1.06  1.08 1.01 0.91   ;  ;
20180310 007  0.95 1.11 1.02  1.04 1.13 1.08  Repeating Frame; Repeating Frame; Repeating Frame
20180311 007            0.93            0.87   ;  ;
20180311 008  0.79 0.75 0.99  0.66 0.73 0.92   ;  ;
20180311 009  0.80 1.05 0.72  1.08 0.81 0.86   ;  ;
20180311 010  0.99 0.95 0.92  0.95 0.93 0.88   ;  ;
20180312 006  1.54 1.46 1.49  1.83 1.68 1.49   ;  ;
20180312 007  1.33 1.91 1.60  1.80 1.32 2.21  seeing variable; seeing variable; seeing variable
20180312 008  1.44 1.42 1.50  1.67 1.34 1.53   ;  ;
20180312 009  1.62 1.66 2.10  1.60 1.64 1.93  seeing variable; seeing variable; seeing variable
20180312 010  1.63 1.72 1.45  1.83 1.65 1.80  Thin clouds; Thin clouds; Thin clouds
20180312 014                                  thin clouds; thin clouds; moon rise in last exposure
20180313 007                                   ;  ;
20180313 008            1.52       1.52        ;  ;
20180313 009  1.86 2.47 1.60  1.84 2.73 1.38   ;  ;
20180313 010  1.94 1.36 1.74  1.15 1.64 1.49   ;  ;
20180313 011  1.41 1.01 0.90  1.00 1.08 1.50   ;  ;
20180313 012  1.34 1.16 1.92  1.36 2.25 1.47   ;  ;
20180313 013  1.33 1.49 1.31  1.34 1.27 2.09   ;  ;
20180313 014  1.27 0.86 0.99  0.82 1.06 0.82   ;  ;
20180313 015  0.84 0.95 1.04  1.15 0.95 0.82  half of array is REPEAT;  ;
20180313 016  0.62 1.26 1.24  1.25 1.02 1.20  half of array is REPEAT;  ;
20180313 017  1.09 1.02 1.31  1.05 1.19 1.16  half of array is REPEAT;  ;
20180316 007  1.00 0.92 1.09  0.96 1.10 1.02   ;  ;
20180316 008  0.94 0.91 0.71  0.89 0.73 0.83   ;  ;
20180316 009  0.78 0.58 0.80  0.66 0.69 0.70   ;  ;
20180316 010  0.75 0.79 0.70  0.70 0.67 0.75   ;  ;
20180316 011  0.72 0.90 0.91       1.12 0.90   ;  ;
20180316 012  1.20 1.12 0.96  0.99 1.07 1.26   ;  ;
20180316 013  1.11 0.98 0.86  1.17 0.98 0.91   ;  ;
20180316 015  1.43 1.78 1.70  1.11 1.30 1.17  hw problem; hw problem; hw problem
20180316 016  1.67 1.67 1.53  1.43 1.39 1.26  hw problem; hw problem; hw problem
20180317 007  0.83 0.74 0.78  0.82 0.77 0.81   ;  ;
20180317 008  0.93 0.74 0.77  0.81 0.82 0.85   ;  ;
20180317 009  1.06 0.90 0.82  0.84 0.97 0.93   ;  ;
20180317 010  0.90 0.73 0.90  0.73 1.01        ;  ;
20180317 011                                   ;  ;
20180317 012                                  repeat values; repeat values; repeat values
20180319 012  2.08 1.89 1.99  2.63 3.03 1.90   ;  ;
20180319 013  1.22 1.52 2.52  1.56 2.13 1.70   ;  ;
20180319 014  1.41 2.02 1.69  1.49 1.48 1.39   ;  ;
20180319 015  1.79 1.88 1.40  1.65 1.65 2.09   ;  ;
20180320 008  1.58 1.98 2.01  1.60 1.84 1.76   ;  ;
20180320 009                                  lost VIRUS side 2;  ;
20180320 013                                   ;  ;
20180320 014       1.17 1.01  1.06 0.99 1.08   ;  ;
20180320 015  1.45 1.20 0.94  1.16 0.91 1.17   ;  ;
20180321 009  1.08 0.92 0.92  1.02 0.85 0.74  both VIRUS side are operational;  ;
20180321 010  0.78 0.78 0.62  0.80 0.65 0.67   ;  ;
20180321 011  0.80 0.75       0.73             ;  ;
20180321 012       0.84 1.12  0.92 1.02 0.90   ;  ;
20180321 013                                   ;  ;
20180321 014            1.18       1.18 1.86   ;  ;
20180321 015  1.09 1.03 0.85  1.08 0.95 0.96   ;  ;
20180321 020  1.09 1.04 1.07  1.12 0.93 1.13   ;  ;
20180321 021  1.23 1.17 1.32  1.13 1.38 1.41   ;  ;
20180321 022  1.42 1.17 1.23  1.28 1.12 1.37   ;  ;
20180321 023  1.32 1.31 1.67  1.40 1.46 1.16   ;  ;
20180321 024  1.05 1.03 0.96  1.14 0.80 0.99   ;  ;
20180321 025  1.16 1.33 1.01  1.33 0.99 1.02   ;  ;
20180321 026  1.14 1.23 1.30  1.38 1.18 1.10   ;  ;
20180407 002  0.91 0.84 1.09  0.79 0.87       clouds;  ;
20180408 002  1.21 0.91 1.00  1.02 1.00 0.95   ;  ;
20180408 003  1.31 1.45 0.97  1.41 1.04 0.93   ;  ;
20180408 004  0.94 1.19 1.13  1.05 1.24 1.29   ;  ;
20180408 005  1.61 1.15 1.36  1.13 1.40 1.29   ;  ;
20180408 006  1.32 1.38 1.77  1.37 1.60        ;  ;
20180408 012  1.46 1.48 1.70  1.26 1.40 1.43   ;  ;
20180408 013  1.81 1.84 1.20  1.15 1.15 1.19   ;  ;
20180408 014  1.34 0.95 1.36  1.01 1.21 1.22   ;  ;
20180408 015  1.11 1.14 1.23  1.18 1.22 1.30   ;  ;
20180408 016  1.40 1.41 1.54  1.31 1.46 1.32   ;  ;
20180409 004  0.74 0.73 0.78  0.72 0.73 0.78   ;  ;
20180409 005  0.76 0.73 0.76  0.90 0.89 1.01   ;  ;
20180409 006  0.87 0.89 0.89  0.86 0.84 0.96   ;  ;
20180409 008  0.79 1.11 0.94  0.98 0.96 0.98   ;  ;
20180409 009  0.91 0.93 0.77  0.93 0.72 0.86   ;  ;
20180409 010       0.87       0.87 0.99 0.86   ;  ;
20180409 011       0.91 0.87       0.82 0.85   ;  ;
20180409 012  0.89 0.87 0.84  0.82 0.85 0.97   ;  ;
20180409 018  1.54 1.82 1.54  1.59 1.63 1.47   ;  ;
20180410 004                                  thin clouds; thin clouds; thin clouds
20180410 005                                  thin clouds; thin clouds; thin clouds
20180410 006                                  clouds; clouds; clouds
20180410 012                                   ;  ;
20180411 003  0.86 0.92 1.17  0.97 1.15 0.92   ;  ;
20180411 004  0.98 1.17 1.14  1.04 1.39 1.20   ;  ;
20180411 005  1.18 1.46 1.45  1.46 1.44 1.61   ;  ;
20180411 006  1.58 1.41 1.54  1.41 1.44 1.55   ;  ;
20180411 007  1.44 1.68 1.53  1.51 1.63 1.44  Had trouble with GROC correction before this setup.;  ;
20180411 008  1.21 1.44 2.20  1.44 1.35 1.68   ;  ;
20180411 009  1.33 1.56 1.23  1.35 1.47        ;  ;
20180411 010       1.31       1.37 1.40       thin clouds; thin clouds; thin clouds
20180411 011  1.52 1.49 1.27  1.99 1.55 1.54  moved to the West to avoid clouds;  ;
20180411 012  1.77 1.66 1.22  1.64 1.29 1.18   ;  ;
20180411 013  1.43 1.14 1.32  1.43 1.31 1.43   ;  ;
20180411 014  1.66 1.32 1.60  1.13 1.78 1.36   ;  ;
20180411 015  1.26 1.13 1.48  1.40 1.16 1.99   ;  ;
20180411 016  1.72 1.86 1.76  1.52 1.57 1.79   ;  ;
20180411 017  1.94 1.64 1.68  1.83 2.05 1.90  variable seeing and thin clouds; variable seeing and thin clouds;
20180411 018  1.88 2.43 1.82  1.70 1.98 2.29  thin clouds and variable seeing;  ; variable seeing and thin clouds
20180412 007  0.75 0.78 0.79  0.89 0.81 0.68   ;  ;
20180412 008  0.77 0.79 0.72  0.85 0.72 0.83   ;  ;
20180412 010  0.84 0.77 0.89  0.86 1.01 0.82   ;  ;
20180412 011                                   ;  ;
20180412 012       1.10 1.48       1.70 1.48   ;  ;
20180412 013  1.08 0.92 1.00  1.25 1.02 0.99   ;  ;
20180412 014  0.85 0.88 0.94  0.92 0.91 1.14   ;  ;
20180412 015  1.11 1.20 1.18  1.20 1.18 1.21  Thin clouds last two dither positions; Thin clouds last two dither positions; Thin clouds last two dither positions
20180412 016  1.12 1.31 1.03  1.37 1.17 1.08  exp incr. clouds; exp incr. for first in set then clouds cleared; exp incr for first in set but then clouds quickly cleared.
20180412 018  1.29 1.21 1.21  1.24 1.18 1.07   ;  ;
20180412 019  1.33 1.43 1.63  1.58 1.48 1.25   ;  ;
20180412 020  1.23 1.35 1.28  1.43 1.26 1.02   ;  ;
20180412 021  1.03 1.14 1.03  1.07 1.27 1.30   ;  ;
20180412 022  1.10 0.95 1.04  1.06 0.86 1.11  Thin clouds; Thin clouds; Thin clouds
20180412 023  1.00 0.98 1.21  1.14 0.96       clouds; clouds; clouds
20180413 006  0.66 0.82 0.73  0.72 0.64 0.64  Late start due to software issue; Late start due to software issue; Late to start due to software issue
20180413 007  0.77 0.87 0.80  0.89 0.80 0.92   ;  ;
20180414 005  1.20 1.08 1.46  1.18 1.42 1.72   ;  ;
20180414 006  1.21 1.37 1.16  1.33 1.30 1.29  exp incr due to thin clouds; exp incr due to thin clouds; exp incr thin clouds
20180414 007  1.09 1.08 1.36  1.12 1.20 1.13  thin clouds; thin clouds; Thin Clouds
20180414 008  1.16 1.25 1.21  1.25 1.21 1.11   ;  ;
20180414 009  1.45 1.15 1.09  1.16 1.11 1.03   ;  ;
20180414 010  1.09 1.00 0.98  1.11 1.06 1.16   ;  ;
20180414 011  1.10 1.10 1.15  1.25 1.18 1.18   ;  ;
20180414 012  1.15 1.04 1.14  0.98 1.01 1.16   ;  ;
20180414 013  1.06 1.33 1.10  1.34 1.10 1.04   ;  ;
20180415 008  1.44 1.38 1.23  1.24 1.43 0.98   ;  ;
20180415 009  0.99 1.13 1.53  1.14 1.19 1.25   ;  ;
20180415 010  1.37 1.21 1.06  1.12 1.04 1.02   ;  ;
20180415 011  1.29 1.29 1.90  1.69 1.93 2.45   ;  ;
20180415 012  2.33 2.31 2.13  1.92 1.93 1.45   ;  ;
20180415 013  1.82 1.69 1.74  1.86 1.59 1.97   ;  ;
20180415 016  1.25 1.25 1.33  1.26 1.47 1.39   ;  ;
20180415 017  1.32 1.28 1.13  1.34 1.24 1.28   ;  ;
20180415 018  1.40 1.14 1.25  1.14 1.10 1.15   ;  ;
20180415 019  1.21 1.03 1.05  1.01 1.16 1.46   ;  ;
20180415 020  1.09 1.16 1.30  1.28 1.32 1.22   ;  ;
20180415 021  1.11 1.10 1.05  1.06 1.02 1.08   ;  ;
20180415 022  1.04 1.00 0.92  1.04 0.92 0.97   ;  ;
20180416 007  1.34 1.68 1.30  1.54 1.55 1.35   ;  ;
20180416 008  1.35 1.29 1.13  1.29 1.18 1.26   ;  ;
20180416 009  1.42 1.60 1.41  1.45 1.35 1.32   ;  ;
20180416 010  1.28            1.12      1.15   ;  ;
20180416 011  1.08 1.16 0.88  1.12 0.85 0.84   ;  ;
20180416 012  1.18 1.07 1.14  0.97 1.00 1.32   ;  ;
20180416 014  0.97 1.06 1.05  1.22 1.38 1.18   ;  ;
20180416 015  1.08 1.04 1.27  1.29 1.27 1.30   ;  ;
20180416 017  1.32 1.03 1.63  1.05 1.59 1.34   ;  ;
20180416 019  1.33 1.70 1.58  1.41 1.14 1.09   ;  ;
20180416 020  1.23 1.09 1.21  1.46 1.24 1.11   ;  ;
20180416 022  1.10 1.40 1.31  1.15 1.07 1.31   ;  ;
20180416 023  1.20 1.29 1.43  1.35 1.39 1.26   ;  ;
20180416 024  1.21 1.30 1.29  1.25 1.02 1.33   ;  ;
20180416 025  1.09 1.31 1.52  1.46 1.31 1.49   ;  ;
20180416 026  1.61 1.66 1.43  1.83 1.95 1.60   ;  ;
20180416 027  1.73 1.76 1.84  2.27 1.81 1.84   ;  ;
20180417 010  1.30 1.34       1.26 1.42        ;  ;
20180417 015  1.01 1.15 1.04  1.15 0.99 1.17   ;  ;
20180417 017  1.19 1.45 1.91  1.32 1.85 1.68   ;  ;
20180417 018  1.88 1.75 1.37  1.87 1.32 1.25   ;  ;
20180417 019  1.13 1.29 1.48  1.20 1.55 1.63   ;  ;
20180417 020  2.03 1.77 2.08  1.85 2.08 2.33  bad seeing; bad seeing;
20180418 007  0.84 0.99 0.91  0.84 0.96 0.84   ;  ;
20180418 008  0.78 0.75       0.71 0.75        ;  ;
20180418 009            0.96       0.92 0.98   ;  ;
20180418 010  0.88 1.06 1.06  0.96 1.00 1.14   ;  ;
20180418 011  0.97 0.90 1.02  0.96 0.93 1.07   ;  ;
20180418 012  0.87            0.97 0.98 1.04   ;  ;
20180418 013  0.93 0.96 0.92  0.96 0.92 1.04   ;  ;
20180418 014  0.89 0.90 0.83  0.95             ;  ;
20180418 015                  0.99            non optimal in track OCD selection; non optimal in track OCD selection;
20180419 008                                   ;  ;
20180419 009                                   ;  ;
20180419 010                                   ;  ;
20180420 006                                   ;  ;
20180420 007                                   ;  ;
20180420 008                                   ;  ;
20180420 009                                   ;  ;
20180420 010                                   ;  ;
20180420 011                                   ;  ;
20180420 012                                   ;  ;
20180421 007                                   ; TO reporst guide star fading;
20180421 008       1.31 1.49       1.37 1.23   ;  ;
20180421 009  1.24 1.15 1.28  1.09 1.13 1.29  guider not turned on; guider turned on only during this exp; guider turned on only during 2nd exp
20180421 010  1.51 1.30 1.33  1.15 1.29 1.21   ;  ;
20180421 011  1.45 1.63 1.48  1.81 1.37 1.59   ;  ;
20180421 012  1.84 1.46 1.19  1.50 1.62 1.40   ;  ;
20180421 013  1.39 1.48 1.63  1.31 1.34 1.68   ;  ;
20180421 014  1.58 1.46 1.31  1.64 1.65 1.17   ;  ;
20180423 012       1.26 2.07       2.35 2.21   ;  ;
20180423 014  1.51 1.17 1.27  1.18 1.21 1.28  Thin Clouds; Thin Clouds; Thin Clouds
20180423 015  1.71 1.20 1.13  1.17 1.19 1.14   ;  ;
20180423 016  1.12 1.50 2.24  1.23 2.25 1.79  seeing variable; seeing variable; seeing variable
20180423 017  1.42 1.19 1.85  1.35 1.62 1.07  18 degree midway through set; 18 degree midway through set; 18 degree midway through set
20180424 019  0.75 0.79 0.90  0.76 0.76 0.85   ;  ;
20180424 020  0.91 0.95 0.84  0.91 0.85 0.90   ;  ;
20180424 021  0.79 0.85 0.94  0.92 0.81 0.90   ;  ;
20180424 022  1.16 0.92 0.95  1.02 1.15 1.05   ;  ;
20180505 007  1.66 1.14       1.21 1.14        ;  ;
20180505 008                                   ;  ;
20180505 009                                   ;  ;
20180505 010                                   ;  ;
20180506 009  1.22 0.90 0.98  0.97 1.01 0.89   ;  ;
20180506 010                            0.94   ;  ;
20180506 011  0.85 0.91 0.94  0.90 1.04 0.90   ;  ;
20180506 012  0.95 1.07 1.16  0.87 1.09 1.12   ;  ;
20180507 008  1.30 1.30 1.38  1.13 1.33 1.08   ;  ;
20180507 009  1.11 1.32 1.12  1.35 1.20 1.44   ;  ;
20180507 010  1.36 1.10 1.28  1.09 1.14 1.29   ;  ;
20180507 011  1.31 1.32 1.43  1.34 1.37 1.33   ;  ;
20180507 012  1.43 1.30 1.62  1.55 1.51 1.26   ;  ;
20180507 013            1.06  1.49 1.11 1.17   ;  ;
20180507 014  1.30 1.00 1.19  1.01 1.09 1.11   ;  ;
20180507 015  0.97 1.02 0.94  1.03 0.99 0.99   ;  ;
20180508 007  1.12 1.05 1.02  1.16 1.07 1.13   ;  ;
20180508 008  1.18 1.13 1.10  1.05 1.08 1.20   ;  ;
20180508 009  1.06 1.08 1.15  1.09 1.04 1.17   ;  ;
20180508 010  1.00 0.94 1.26  1.11 1.16       Thick Clouds,  OCD hasnt stopped us yet.; Thick Clouds, OCD has not stopped us yet; Thick clouds, OCD did not schedule shot after this observation
20180508 015  1.05 1.05 1.13  1.03 1.08 1.13  Patchy thin clouds; Patchy thin clouds; Patchy Thin Clouds
20180508 016  1.41 1.24 1.09  1.13 1.17 1.07   ;  ;
20180509 007  1.37 1.04 1.11  1.12 1.22 1.25   ;  ;
20180509 008  1.34 1.42 1.46  1.26 1.57 1.11   ;  ;
20180509 009  1.25 1.11 0.88  1.14 0.90 1.18   ;  ;
20180509 010  1.15 1.09 1.37  1.16 1.12 1.14   ;  ;
20180510 004  1.11 1.04 1.04  1.12 0.97 0.94   ;  ;
20180510 007  1.08 1.05 0.99  0.96 0.94 1.08  exp incr by OCD, thin clouds; exp incr by OCD, thin clouds; exp incr by OCD, thin clouds
20180510 009  1.22 1.09 1.08  1.20 1.10 1.10  exp incr by OCD; exp incr by OCD; exp incr by OCD
20180510 010            1.40            1.35   ;  ;
20180510 015  1.31 1.57 1.52  1.66 1.50 2.48  seeing degrade; seeing degrade; seeing degrade
20180510 016  1.48 2.35 2.48  2.40 1.75 2.09  seeing too bad; seeing too bad; seeing too bad
20180511 009  1.07 1.41 1.03  1.03 1.22 1.11   ;  ;
20180511 010  1.02 1.14 1.22  1.00 0.97 1.09   ;  ;
20180511 011  1.07 0.99 1.18  1.09 1.24 1.33   ;  ;
20180511 014  1.32                             ;  ;
20180511 015  1.19 1.41 1.09  1.53 1.38 1.45  incorrect handling of OCD stop for manual observation;  ;
20180511 022  0.94 1.07 1.18  0.96 1.47 1.01   ;  ;
20180511 023  1.09 1.27 1.19  1.37 1.13 1.58   ;  ;
20180511 024  1.49 1.58 1.59  1.19 1.27 1.49   ;  ;
20180511 025  1.57 1.02 0.94  1.16 0.94 0.90   ;  ;
20180511 026  1.03 0.88 0.89  0.90 0.84 1.19   ;  ;
20180511 027  1.45 1.81 1.65  1.89 1.85 1.67   ;  ;
20180512 009  2.30 1.98 1.26  1.92 1.45 1.38   ;  ;
20180512 010  1.56 1.01 1.16  1.09 1.30 1.43   ;  ;
20180512 011  1.14 1.15 1.08  1.03 0.99 0.97   ;  ;
20180513 007  0.93 0.96 0.92  0.99 0.92 0.98   ;  ;
20180513 008  0.90 0.93 0.75  0.82 0.79 0.81   ;  ;
20180513 009  0.82 0.78 1.01  0.81 1.01 0.88   ;  ;
20180513 010  0.86 0.95 0.93  0.87 0.84 0.83   ;  ;
20180513 011  0.83 0.88 1.01  0.96 1.01 0.92   ;  ;
20180513 012  0.90 0.99 1.00  1.06 1.04 1.02   ;  ;
20180513 013  1.04 1.04 0.97  1.11 0.91 1.05   ;  ;
20180513 014  1.08 1.09 1.11  1.06 1.02 1.00   ;  ;
20180514 002  1.00 1.01       1.13            clouds;  ;
20180514 011  1.41 1.20 1.28  1.50 1.63 1.24   ;  ;
20180514 012  1.09 1.24 1.09  1.28 1.11 1.10   ;  ;
20180514 013  1.04 1.35 0.97  1.17 1.07 1.24   ;  ;
20180514 014  1.07 1.20 1.20  1.25 1.03 1.55   ;  ;
20180515 005  1.57 1.37 1.36  1.34 1.18 1.34   ;  ;
20180515 006  1.46 1.16 1.05  1.40 1.10 1.32   ;  ;
20180515 007  1.63 1.22 1.41  1.62 1.35 1.77   ;  ;
20180515 009  1.05 0.95 1.02  0.97 0.87 1.24   ;  ;
20180515 010  1.31 1.32 1.41  1.63 1.40 1.34   ;  ;
20180515 011  1.30 1.22 1.32  1.25 1.22 1.24   ;  ;
20180515 012  1.20 1.53 1.41  1.39 1.57 1.17   ;  ;
20180515 013  1.33 1.71 1.34  1.49 1.34 1.49   ;  ;
20180515 014  1.44 1.32 1.29  1.37 1.25 2.01   ;  ;
20180515 015  1.84 1.36 1.25  1.33 1.32 1.37   ;  ;
20180515 016  1.49 1.54 1.62  1.20 1.22 1.56   ;  ;
20180515 017  1.73 1.91 1.51  1.83 1.25 1.03   ;  ;
20180515 018  1.00 1.17 2.09  1.13 1.14 1.02  near end of track, but OCD did not extend; near end of track, but OCD did not extend; near end of track, vut OCD did not extend
20180515 019  0.82 1.19 1.44  1.04 1.57 1.75  increased exp for very late in track by OCD; increased exp for late in track by OCD; OCD extended exp because very late in track
20180516 009  1.29 1.12 1.23  1.06 1.07 1.09   ;  ;
20180516 010  1.00 1.00 1.25  1.00 1.12 1.25   ;  ;
20180516 011  1.52 1.12 1.00  1.10 0.91 0.96   ;  ;
20180516 012  1.11 1.30 1.20  1.09 1.50 1.29   ;  ;
20180516 016  1.18 1.13 0.82  1.11 0.96 1.09   ;  ;
20180516 017  1.10 1.11 0.84  0.99 0.88 0.90   ;  ;
20180516 018  1.05 1.08 1.03  1.01 1.02 0.99   ;  ;
20180516 019  0.87 0.98 0.81  0.88 0.96 1.17  problem with setup.  No guide stars had to pick another catalog.;  ;
20180516 020  0.95 0.89 0.82  0.89 0.88 0.89   ;  ;
20180516 021  0.87 0.78 0.97  0.74 0.94 0.85   ;  ;
20180516 022  0.90 0.85 0.77  0.81 0.85 0.77   ;  ;
