201710sci:/work/03946/hetdex/maverick/20171021/virus/virus0000010/exp03/virus/20171021T080336.7_105LL_sci.fits DEX00081_1_000_W 366.49965952 402.664392326 58047.3358425722 1.87333 0 207.29107  -109.995536 16.575
201710sci:/work/03946/hetdex/maverick/20171022/virus/virus0000008/exp03/virus/20171022T043753.8_105LL_sci.fits DEX00013_001 366.948300288 403.640248896 58048.1929842918 0.64933 0 152.670218  -109.999722 14.2427777777778
201710sci:/work/03946/hetdex/maverick/20171022/virus/virus0000009/exp03/virus/20171022T050314.5_105LL_sci.fits DEX00047_0 366.949231616 402.714008228 58048.2105856212 1.26133 0 152.685181  -110.016466 14.4944444444444
201710sci:/work/03946/hetdex/maverick/20171022/virus/virus0000016/exp03/virus/20171022T082804.8_105LL_sci.fits DEX00097_1 366.599301888 402.766231315 58048.3528335458 2.16133 0 207.280592  -110.008094 13.4177777777778
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000012/exp03/virus/20171023T040914.7_105LL_sci.fits DEX00001_0 366.699243008 402.912870398 58049.1730879024 0.43333 0 152.668828  -109.999722 15.5483333333333
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000013/exp03/virus/20171023T043321.3_105LL_sci.fits DEX00023_0 367.049840128 403.138084617 58049.1898304252 0.82933 0 152.675859  -110.003908 15.6766666666667
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000014/exp03/virus/20171023T045743.4_105LL_sci.fits DEX00044_0 367.249119232 403.211156106 58049.2067523329 1.20733 0 152.684118  -109.999722 15.025
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000015/exp03/virus/20171023T052147.2_105LL_sci.fits DEX00067_0 366.94930432 403.458868314 58049.2234635721 1.62133 0 152.697119  -109.995536 14.9355555555556
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000016/exp03/virus/20171023T054547.7_105LL_sci.fits DEX00091_0 367.148961536 402.586466511 58049.2401364031 2.05333 0 152.712738  -110.008094 15.0605555555556
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000017/exp03/virus/20171023T061842.2_105LL_sci.fits DEX00001_1 367.1992512 404.210602099 58049.2629894046 0.43333 0 207.329377  -109.99135 14.9127777777778
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000018/exp03/virus/20171023T064608.1_105LL_sci.fits DEX00012_1 367.499593728 403.765192729 58049.2820382277 0.63133 0 207.329377  -109.999722 15.1027777777778
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000019/exp03/virus/20171023T072929.2_105LL_sci.fits DEX00053_1 367.699201792 403.888709722 58049.3121444187 1.36933 0 207.308914  -110.008094 15.0205555555556
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000020/exp03/virus/20171023T080037.4_105LL_sci.fits DEX00079_1 367.349651968 403.891134622 58049.3337667822 1.83733 0 207.292298  -109.999722 14.7333333333333
201710sci:/work/03946/hetdex/maverick/20171023/virus/virus0000021/exp03/virus/20171023T082457.4_105LL_sci.fits DEX00096_1 367.49927808 403.813114411 58049.3506649178 2.14333 0 207.279855  -110.01228 14.8533333333333
201710sci:/work/03946/hetdex/maverick/20171024/virus/virus0000007/exp03/virus/20171024T040432.1_105LL_sci.fits DEX00013_001 367.299043072 403.765895687 58050.169816135 0.64933 0 152.67774  -110.003908 17.3
201710sci:/work/03946/hetdex/maverick/20171024/virus/virus0000008/exp03/virus/20171024T042846.0_105LL_sci.fits DEX00022_0 366.749267456 402.9121131 58050.1866446622 0.81133 0 152.67774  -110.008094 14.3022222222222
