yyyymmdd yyyymm specid ifuslot ifuid
20200525 202005 329 088 029
20200525 202005 330 092 075
20200525 202005 401 079 068
20200525 202005 402 077 061
20200525 202005 403 074 070
20200525 202005 404 073 071
20200525 202005 405 072 060
20200525 202005 406 071 081
20200525 202005 407 041 021
20200525 202005 408 031 049
20200525 202005 409 016 036
20200525 202005 410 015 039
20200525 202005 411 014 077
20200525 202005 412 013 043
20200525 202005 413 028 042
20200525 202005 414 038 035
20200525 202005 415 048 067
20200525 202005 416 058 063
20200525 202005 417 068 016
20200525 202005 418 057 064
20200525 202005 419 040 046
20200525 202005 420 030 050
20200525 202005 422 078 069
20200525 202005 423 089 066
20200525 202005 424 039 053
20200525 202005 425 049 059
20200526 202005 008 093 054
20200526 202005 012 106 033
20200526 202005 013 103 019
20200526 202005 016 104 026
20200526 202005 017 097 022
20200526 202005 025 067 032
20200526 202005 027 098 001
20200526 202005 032 094 028
20200526 202005 038 096 014
20200526 202005 041 063 015
20200526 202005 051 105 051
20200526 202005 202 035 074
20200526 202005 203 086 031
20200526 202005 204 087 037
20200526 202005 205 091 058
20200526 202005 301 052 072
20200526 202005 302 036 041
20200526 202005 303 025 013
20200526 202005 304 044 045
20200526 202005 306 037 057
20200526 202005 307 085 076
20200526 202005 308 047 024
20200526 202005 309 046 005
20200526 202005 310 033 002
20200526 202005 311 053 025
20200526 202005 312 045 065
20200526 202005 313 023 010
20200526 202005 314 027 011
20200526 202005 315 021 073
20200526 202005 316 022 052
20200526 202005 318 026 078
20200526 202005 319 062 023
20200526 202005 320 032 020
20200526 202005 321 042 030
20200526 202005 322 084 062
20200526 202005 323 043 040
20200526 202005 324 075 055
20200526 202005 325 076 044
20200526 202005 326 082 034
20200526 202005 327 081 017
20200526 202005 328 083 048
20200526 202005 329 088 029
20200526 202005 330 092 075
20200526 202005 401 079 068
20200526 202005 402 077 061
20200526 202005 403 074 070
20200526 202005 404 073 071
20200526 202005 405 072 060
20200526 202005 406 071 081
20200526 202005 407 041 021
20200526 202005 408 031 049
20200526 202005 409 016 036
20200526 202005 410 015 039
20200526 202005 411 014 077
20200526 202005 412 013 043
20200526 202005 413 028 042
20200526 202005 414 038 035
20200526 202005 415 048 067
20200526 202005 416 058 063
20200526 202005 417 068 016
20200526 202005 418 057 064
20200526 202005 419 040 046
20200526 202005 420 030 050
20200526 202005 422 078 069
20200526 202005 423 089 066
20200526 202005 424 039 053
20200526 202005 425 049 059
20200527 202005 008 093 054
20200527 202005 012 106 033
20200527 202005 013 103 019
20200527 202005 016 104 026
20200527 202005 017 097 022
20200527 202005 025 067 032
20200527 202005 027 098 001
20200527 202005 032 094 028
20200527 202005 038 096 014
20200527 202005 041 063 015
20200527 202005 051 105 051
20200527 202005 202 035 074
20200527 202005 203 086 031
20200527 202005 204 087 037
20200527 202005 205 091 058
20200527 202005 301 052 072
20200527 202005 302 036 041
20200527 202005 303 025 013
20200527 202005 304 044 045
20200527 202005 306 037 057
20200527 202005 307 085 076
20200527 202005 308 047 024
20200527 202005 309 046 005
20200527 202005 310 033 002
20200527 202005 311 053 025
20200527 202005 312 045 065
20200527 202005 313 023 010
20200527 202005 314 027 011
20200527 202005 315 021 073
20200527 202005 316 022 052
20200527 202005 318 026 078
20200527 202005 319 062 023
20200527 202005 320 032 020
20200527 202005 321 042 030
20200527 202005 322 084 062
20200527 202005 323 043 040
20200527 202005 324 075 055
20200527 202005 325 076 044
20200527 202005 326 082 034
20200527 202005 327 081 017
20200527 202005 328 083 048
20200527 202005 329 088 029
20200527 202005 330 092 075
20200527 202005 401 079 068
20200527 202005 402 077 061
20200527 202005 403 074 070
20200527 202005 404 073 071
20200527 202005 405 072 060
20200527 202005 406 071 081
20200527 202005 407 041 021
20200527 202005 408 031 049
20200527 202005 409 016 036
20200527 202005 410 015 039
20200527 202005 411 014 077
20200527 202005 412 013 043
20200527 202005 413 028 042
20200527 202005 414 038 035
20200527 202005 415 048 067
20200527 202005 416 058 063
20200527 202005 417 068 016
20200527 202005 418 057 064
20200527 202005 419 040 046
20200527 202005 420 030 050
20200527 202005 422 078 069
20200527 202005 423 089 066
20200527 202005 424 039 053
20200527 202005 425 049 059
20200527 202005 426 095 004
20200528 202005 008 093 054
20200528 202005 012 106 033
20200528 202005 013 103 019
20200528 202005 016 104 026
20200528 202005 017 097 022
20200528 202005 025 067 032
20200528 202005 027 098 001
20200528 202005 032 094 028
20200528 202005 038 096 014
20200528 202005 041 063 015
20200528 202005 051 105 051
20200528 202005 202 035 074
20200528 202005 203 086 031
20200528 202005 204 087 037
20200528 202005 205 091 058
20200528 202005 301 052 072
20200528 202005 302 036 041
20200528 202005 303 025 013
20200528 202005 304 044 045
20200528 202005 306 037 057
20200528 202005 307 085 076
20200528 202005 308 047 024
20200528 202005 309 046 005
20200528 202005 310 033 002
20200528 202005 311 053 025
20200528 202005 312 045 065
20200528 202005 313 023 010
20200528 202005 314 027 011
20200528 202005 315 021 073
20200528 202005 316 022 052
20200528 202005 318 026 078
20200528 202005 319 062 023
20200528 202005 320 032 020
20200528 202005 321 042 030
20200528 202005 322 084 062
20200528 202005 323 043 040
20200528 202005 324 075 055
20200528 202005 325 076 044
20200528 202005 326 082 034
20200528 202005 327 081 017
20200528 202005 328 083 048
20200528 202005 329 088 029
20200528 202005 330 092 075
20200528 202005 401 079 068
20200528 202005 402 077 061
20200528 202005 403 074 070
20200528 202005 404 073 071
20200528 202005 405 072 060
20200528 202005 406 071 081
20200528 202005 407 041 021
20200528 202005 408 031 049
20200528 202005 409 016 036
20200528 202005 410 015 039
20200528 202005 411 014 077
20200528 202005 412 013 043
20200528 202005 413 028 042
20200528 202005 414 038 035
20200528 202005 415 048 067
20200528 202005 416 058 063
20200528 202005 417 068 016
20200528 202005 418 057 064
20200528 202005 419 040 046
20200528 202005 420 030 050
20200528 202005 422 078 069
20200528 202005 423 089 066
20200528 202005 424 039 053
20200528 202005 425 049 059
20200528 202005 426 095 004
20200529 202005 008 093 054
20200529 202005 012 106 033
20200529 202005 013 103 019
20200529 202005 016 104 026
20200529 202005 017 097 022
20200529 202005 025 067 032
20200529 202005 027 098 001
20200529 202005 032 094 028
20200529 202005 038 096 014
20200529 202005 041 063 015
20200529 202005 051 105 051
20200529 202005 202 035 074
20200529 202005 203 086 031
20200529 202005 204 087 037
20200529 202005 205 091 058
20200529 202005 301 052 072
20200529 202005 302 036 041
20200529 202005 303 025 013
20200529 202005 304 044 045
20200529 202005 306 037 057
20200529 202005 307 085 076
20200529 202005 308 047 024
20200529 202005 309 046 005
20200529 202005 310 033 002
20200529 202005 311 053 025
20200529 202005 312 045 065
20200529 202005 313 023 010
20200529 202005 314 027 011
20200529 202005 315 021 073
20200529 202005 316 022 052
20200529 202005 318 026 078
20200529 202005 319 062 023
20200529 202005 320 032 020
20200529 202005 321 042 030
20200529 202005 322 084 062
20200529 202005 323 043 040
20200529 202005 324 075 055
20200529 202005 325 076 044
20200529 202005 326 082 034
20200529 202005 327 081 017
20200529 202005 328 083 048
20200529 202005 329 088 029
20200529 202005 330 092 075
20200529 202005 401 079 068
20200529 202005 402 077 061
20200529 202005 403 074 070
20200529 202005 404 073 071
20200529 202005 405 072 060
20200529 202005 406 071 081
20200529 202005 407 041 021
20200529 202005 408 031 049
20200529 202005 409 016 036
20200529 202005 410 015 039
20200529 202005 411 014 077
20200529 202005 412 013 043
20200529 202005 413 028 042
20200529 202005 414 038 035
20200529 202005 415 048 067
20200529 202005 416 058 063
20200529 202005 417 068 016
20200529 202005 418 057 064
20200529 202005 419 040 046
20200529 202005 420 030 050
20200529 202005 422 078 069
20200529 202005 423 089 066
20200529 202005 424 039 053
20200529 202005 425 049 059
20200529 202005 426 095 004
20200530 202005 008 093 054
20200530 202005 012 106 033
20200530 202005 013 103 019
20200530 202005 016 104 026
20200530 202005 017 097 022
20200530 202005 025 067 032
20200530 202005 027 098 001
20200530 202005 032 094 028
20200530 202005 038 096 014
20200530 202005 041 063 015
20200530 202005 051 105 051
20200530 202005 202 035 074
20200530 202005 203 086 031
20200530 202005 204 087 037
20200530 202005 205 091 058
20200530 202005 301 052 072
20200530 202005 302 036 041
20200530 202005 303 025 013
20200530 202005 304 044 045
20200530 202005 306 037 057
20200530 202005 307 085 076
20200530 202005 308 047 024
20200530 202005 309 046 005
20200530 202005 310 033 002
20200530 202005 311 053 025
20200530 202005 312 045 065
20200530 202005 313 023 010
20200530 202005 314 027 011
20200530 202005 315 021 073
20200530 202005 316 022 052
20200530 202005 318 026 078
20200530 202005 319 062 023
20200530 202005 320 032 020
20200530 202005 321 042 030
20200530 202005 322 084 062
20200530 202005 323 043 040
20200530 202005 324 075 055
20200530 202005 325 076 044
20200530 202005 326 082 034
20200530 202005 327 081 017
20200530 202005 328 083 048
20200530 202005 329 088 029
20200530 202005 330 092 075
20200530 202005 401 079 068
20200530 202005 402 077 061
20200530 202005 403 074 070
20200530 202005 404 073 071
20200530 202005 405 072 060
20200530 202005 406 071 081
20200530 202005 407 041 021
20200530 202005 408 031 049
20200530 202005 409 016 036
20200530 202005 410 015 039
20200530 202005 411 014 077
20200530 202005 412 013 043
20200530 202005 413 028 042
20200530 202005 414 038 035
20200530 202005 415 048 067
20200530 202005 416 058 063
20200530 202005 417 068 016
20200530 202005 418 057 064
20200530 202005 419 040 046
20200530 202005 420 030 050
20200530 202005 422 078 069
20200530 202005 423 089 066
20200530 202005 424 039 053
20200530 202005 425 049 059
20200530 202005 426 095 004
20200531 202005 008 093 054
20200531 202005 012 106 033
20200531 202005 013 103 019
20200531 202005 016 104 026
20200531 202005 017 097 022
20200531 202005 025 067 032
20200531 202005 027 098 001
20200531 202005 032 094 028
20200531 202005 038 096 014
20200531 202005 041 063 015
20200531 202005 051 105 051
20200531 202005 202 035 074
20200531 202005 203 086 031
20200531 202005 204 087 037
20200531 202005 205 091 058
20200531 202005 301 052 072
20200531 202005 302 036 041
20200531 202005 303 025 013
20200531 202005 304 044 045
20200531 202005 306 037 057
20200531 202005 307 085 076
20200531 202005 308 047 024
20200531 202005 309 046 005
20200531 202005 310 033 002
20200531 202005 311 053 025
20200531 202005 312 045 065
20200531 202005 313 023 010
20200531 202005 314 027 011
20200531 202005 315 021 073
20200531 202005 316 022 052
20200531 202005 318 026 078
20200531 202005 319 062 023
20200531 202005 320 032 020
20200531 202005 321 042 030
20200531 202005 322 084 062
20200531 202005 323 043 040
20200531 202005 324 075 055
20200531 202005 325 076 044
20200531 202005 326 082 034
20200531 202005 327 081 017
20200531 202005 328 083 048
20200531 202005 329 088 029
20200531 202005 330 092 075
20200531 202005 401 079 068
20200531 202005 402 077 061
20200531 202005 403 074 070
20200531 202005 404 073 071
20200531 202005 405 072 060
20200531 202005 406 071 081
20200531 202005 407 041 021
20200531 202005 408 031 049
20200531 202005 409 016 036
20200531 202005 410 015 039
20200531 202005 411 014 077
20200531 202005 412 013 043
20200531 202005 413 028 042
20200531 202005 414 038 035
20200531 202005 415 048 067
20200531 202005 416 058 063
20200531 202005 417 068 016
20200531 202005 418 057 064
20200531 202005 419 040 046
20200531 202005 420 030 050
20200531 202005 422 078 069
20200531 202005 423 089 066
20200531 202005 424 039 053
20200531 202005 425 049 059
20200531 202005 426 095 004
20200608 202006 008 093 054
20200608 202006 012 106 033
20200608 202006 013 103 019
20200608 202006 016 104 026
20200608 202006 017 097 022
20200608 202006 025 067 032
20200608 202006 027 098 001
20200608 202006 032 094 028
20200608 202006 038 096 014
20200608 202006 041 063 015
20200608 202006 051 105 051
20200608 202006 202 035 074
20200608 202006 203 086 031
20200608 202006 204 087 037
20200608 202006 205 091 058
20200608 202006 301 052 072
20200608 202006 302 036 041
20200608 202006 303 025 013
20200608 202006 304 044 045
20200608 202006 306 037 057
20200608 202006 307 085 076
20200608 202006 308 047 024
20200608 202006 309 046 005
20200608 202006 310 033 002
20200608 202006 311 053 025
20200608 202006 312 045 065
20200608 202006 313 023 010
20200608 202006 314 027 011
20200608 202006 315 021 073
20200608 202006 316 022 052
20200608 202006 318 026 078
20200608 202006 319 062 023
20200608 202006 320 032 020
20200608 202006 321 042 030
20200608 202006 322 084 062
20200608 202006 323 043 040
20200608 202006 324 075 055
20200608 202006 325 076 044
20200608 202006 326 082 034
20200608 202006 327 081 017
20200608 202006 328 083 048
20200608 202006 329 088 029
20200608 202006 330 092 075
20200608 202006 401 079 068
20200608 202006 402 077 061
20200608 202006 403 074 070
20200608 202006 404 073 071
20200608 202006 405 072 060
20200608 202006 406 071 081
20200608 202006 407 041 021
20200608 202006 408 031 049
20200608 202006 409 016 036
20200608 202006 410 015 039
20200608 202006 411 014 077
20200608 202006 412 013 043
20200608 202006 413 028 042
20200608 202006 414 038 035
20200608 202006 415 048 067
20200608 202006 416 058 063
20200608 202006 417 068 016
20200608 202006 418 057 064
20200608 202006 419 040 046
20200608 202006 420 030 050
20200608 202006 422 078 069
20200608 202006 423 089 066
20200608 202006 424 039 053
20200608 202006 425 049 059
20200608 202006 426 095 004
20200609 202006 008 093 054
20200609 202006 012 106 033
20200609 202006 013 103 019
20200609 202006 016 104 026
20200609 202006 017 097 022
20200609 202006 025 067 032
20200609 202006 027 098 001
20200609 202006 032 094 028
20200609 202006 038 096 014
20200609 202006 041 063 015
20200609 202006 051 105 051
20200609 202006 202 035 074
20200609 202006 203 086 031
20200609 202006 204 087 037
20200609 202006 205 091 058
20200609 202006 301 052 072
20200609 202006 302 036 041
20200609 202006 303 025 013
20200609 202006 304 044 045
20200609 202006 306 037 057
20200609 202006 307 085 076
20200609 202006 308 047 024
20200609 202006 309 046 005
20200609 202006 310 033 002
20200609 202006 311 053 025
20200609 202006 312 045 065
20200609 202006 313 023 010
20200609 202006 314 027 011
20200609 202006 315 021 073
20200609 202006 316 022 052
20200609 202006 318 026 078
20200609 202006 319 062 023
