0.000 0.000 1.169 -0.733 1.056 0.630 20180416 007
0.000 0.000 1.296 -0.800 1.355 0.697 20180416 008
0.000 0.000 1.235 -0.582 1.316 0.743 20180416 009
0.000 0.000 1.076 -0.743 1.310 0.576 20180416 010
0.000 0.000 1.276 -0.959 1.187 0.430 20180416 011
0.000 0.000 1.016 -0.836 1.421 0.875 20180416 012
0.000 0.000 1.165 -0.727 1.162 0.677 20180416 014
0.000 0.000 1.149 -0.575 1.160 0.655 20180416 015
0.000 0.000 1.262 -0.868 1.253 0.658 20180416 017
0.000 0.000 1.344 -0.606 1.373 0.650 20180416 019
0.000 0.000 1.069 -0.693 1.067 0.859 20180416 020
0.000 0.000 1.428 -0.540 1.425 0.804 20180416 022
0.000 0.000 1.272 -0.692 1.186 0.674 20180416 023
0.000 0.000 1.134 -0.722 1.062 0.678 20180416 024
0.000 0.000 1.262 -0.761 1.369 0.590 20180416 025
0.000 0.000 1.199 -0.666 1.297 0.749 20180416 026
0.000 0.000 1.209 -0.725 1.287 0.621 20180416 027
0.000 0.000 0.953 -0.690 1.264 0.688 20180417 010
0.000 0.000 1.256 -0.581 1.229 0.709 20180417 015
0.000 0.000 1.190 -0.617 1.215 0.785 20180417 017
0.000 0.000 1.161 -0.732 1.209 0.574 20180417 018
0.000 0.000 1.274 -0.707 1.062 0.723 20180417 019
0.000 0.000 1.398 -0.611 1.334 0.815 20180417 020
0.000 0.000 1.360 0.695 1.462 -0.836 20180418 007
0.000 0.000 1.263 0.688 1.389 -0.747 20180418 008
0.000 0.000 1.312 0.667 1.408 -0.695 20180418 009
0.000 0.000 1.192 0.554 1.392 -0.887 20180418 010
0.000 0.000 1.324 0.685 1.316 -0.742 20180418 011
0.000 0.000 1.276 0.682 1.175 -0.670 20180418 012
0.000 0.000 1.225 0.617 1.222 -0.845 20180418 013
0.000 0.000 1.303 0.759 1.413 -0.686 20180418 014
0.000 0.000 1.096 0.707 1.107 -0.764 20180418 015
0.000 0.000 1.290 0.716 1.212 -0.903 20180419 008
0.000 0.000 1.322 0.856 1.247 -0.541 20180419 009
0.000 0.000 1.294 0.855 1.339 -0.875 20180419 010
0.000 0.000 1.337 0.622 1.372 -0.835 20180420 006
0.000 0.000 1.174 0.570 1.219 -0.830 20180420 007
0.000 0.000 0.022 0.105 0.071 0.131 20180420 008
0.000 0.000 1.256 0.743 1.257 -0.720 20180420 009
0.000 0.000 1.113 0.614 1.084 -0.737 20180420 010
0.000 0.000 0.333 0.181 0.418 -0.947 20180420 011
0.000 0.000 1.130 0.638 1.100 -0.746 20180420 012
0.000 0.000 0.650 -0.518 0.450 0.133 20180421 007
0.000 0.000 1.200 -0.862 0.999 0.541 20180421 008
0.000 0.000 -0.557 -1.558 -0.598 -0.195 20180421 009
0.000 0.000 1.199 -0.569 1.145 0.940 20180421 010
0.000 0.000 1.225 -0.806 1.300 0.707 20180421 011
0.000 0.000 1.229 -0.589 1.201 0.793 20180421 012
0.000 0.000 1.278 -0.651 1.097 0.730 20180421 013
0.000 0.000 1.157 -0.648 0.959 0.480 20180421 014
0.000 0.000 1.198 -0.601 1.138 0.746 20180423 012
0.000 0.000 -1.039 0.849 -0.953 -0.682 20180423 014
0.000 0.000 -0.637 0.501 -0.605 -0.232 20180423 015
0.000 0.000 -1.006 0.664 -1.064 -0.510 20180423 016
0.000 0.000 1.273 -0.686 1.227 0.682 20180423 017
0.000 0.000 1.282 -0.800 1.213 0.749 20180424 019
0.000 0.000 1.095 -0.780 1.383 0.738 20180424 020
0.000 0.000 1.187 -0.701 1.054 0.460 20180424 021
0.000 0.000 1.277 -0.769 1.249 0.372 20180424 022
0.000 0.000 1.387 0.282 1.355 1.648 20180505 007
0.000 0.000 1.243 -0.678 1.171 0.617 20180505 008
0.000 0.000 1.166 -0.833 1.206 0.624 20180505 009
0.000 0.000 1.242 -0.695 1.250 0.782 20180505 010
0.000 0.000 1.226 -0.791 1.169 0.744 20180506 009
0.000 0.000 1.041 -0.766 1.176 0.942 20180506 010
0.000 0.000 1.005 -0.540 0.801 0.318 20180506 011
0.000 0.000 1.266 -0.629 1.101 0.705 20180506 012
0.000 0.000 1.043 -0.537 1.015 0.703 20180507 008
0.000 0.000 1.280 -0.645 1.193 0.831 20180507 009
0.000 0.000 1.148 -0.757 1.216 0.640 20180507 010
0.000 0.000 1.229 -0.859 1.268 0.620 20180507 011
0.000 0.000 1.206 -0.656 1.311 0.730 20180507 012
0.000 0.000 1.238 -0.823 1.250 0.590 20180507 013
0.000 0.000 1.390 -0.629 1.283 0.792 20180507 014
0.000 0.000 1.268 -0.743 1.386 0.564 20180507 015
0.000 0.000 1.030 -0.596 1.159 0.586 20180508 007
0.000 0.000 1.334 -0.700 1.370 0.550 20180508 008
