 983.78  25.79 /scratch/projects/hetdex/lib_calib/202301/i088aRLcbxt.fits                      
 982.15  23.57 /scratch/projects/hetdex/lib_calib/202301/i088aRUcbxt.fits                      
 981.93  24.82 /scratch/projects/hetdex/lib_calib/202301/i089aLLcbxt.fits                      
 983.66  27.40 /scratch/projects/hetdex/lib_calib/202301/i089aLUcbxt.fits                      
 983.80  27.93 /scratch/projects/hetdex/lib_calib/202301/i089aRLcbxt.fits                      
 982.03  25.80 /scratch/projects/hetdex/lib_calib/202301/i089aRUcbxt.fits                      
 980.33  26.69 /scratch/projects/hetdex/lib_calib/202301/i091aLLcbxt.fits                      
 981.59  27.71 /scratch/projects/hetdex/lib_calib/202301/i091aLUcbxt.fits                      
 983.08  26.84 /scratch/projects/hetdex/lib_calib/202301/i091aRLcbxt.fits                      
 981.68  24.50 /scratch/projects/hetdex/lib_calib/202301/i091aRUcbxt.fits                      
 981.69  28.51 /scratch/projects/hetdex/lib_calib/202301/i092aLLcbxt.fits                      
 983.69  31.37 /scratch/projects/hetdex/lib_calib/202301/i092aLUcbxt.fits                      
 981.66  31.27 /scratch/projects/hetdex/lib_calib/202301/i092aRLcbxt.fits                      
 980.50  30.87 /scratch/projects/hetdex/lib_calib/202301/i092aRUcbxt.fits                      
 981.25  27.18 /scratch/projects/hetdex/lib_calib/202301/i093aLLcbxt.fits                      
 981.90  30.01 /scratch/projects/hetdex/lib_calib/202301/i093aLUcbxt.fits                      
 982.66  27.68 /scratch/projects/hetdex/lib_calib/202301/i093aRLcbxt.fits                      
 980.89  25.58 /scratch/projects/hetdex/lib_calib/202301/i093aRUcbxt.fits                      
 981.88  24.60 /scratch/projects/hetdex/lib_calib/202301/i094aLLcbxt.fits                      
 983.51  27.14 /scratch/projects/hetdex/lib_calib/202301/i094aLUcbxt.fits                      
 984.53  24.30 /scratch/projects/hetdex/lib_calib/202301/i094aRLcbxt.fits                      
 983.10  21.63 /scratch/projects/hetdex/lib_calib/202301/i094aRUcbxt.fits                      
 980.62  36.50 /scratch/projects/hetdex/lib_calib/202301/i095aLLcbxt.fits                      
 982.90  20.36 /scratch/projects/hetdex/lib_calib/202301/i095aLUcbxt.fits                      
 983.35  16.58 /scratch/projects/hetdex/lib_calib/202301/i095aRLcbxt.fits                      
 982.16  32.19 /scratch/projects/hetdex/lib_calib/202301/i095aRUcbxt.fits                      
 980.98  23.24 /scratch/projects/hetdex/lib_calib/202301/i096aLLcbxt.fits                      
 982.04  25.16 /scratch/projects/hetdex/lib_calib/202301/i096aLUcbxt.fits                      
 985.70  26.04 /scratch/projects/hetdex/lib_calib/202301/i096aRLcbxt.fits                      
 982.42  23.97 /scratch/projects/hetdex/lib_calib/202301/i096aRUcbxt.fits                      
 981.93  27.02 /scratch/projects/hetdex/lib_calib/202301/i097aLLcbxt.fits                      
 982.82  30.10 /scratch/projects/hetdex/lib_calib/202301/i097aLUcbxt.fits                      
 984.83  26.12 /scratch/projects/hetdex/lib_calib/202301/i097aRLcbxt.fits                      
 983.17  23.24 /scratch/projects/hetdex/lib_calib/202301/i097aRUcbxt.fits                      
 981.48  37.59 /scratch/projects/hetdex/lib_calib/202301/i098aLLcbxt.fits                      
 983.34  39.23 /scratch/projects/hetdex/lib_calib/202301/i098aLUcbxt.fits                      
 982.12  22.48 /scratch/projects/hetdex/lib_calib/202301/i098aRLcbxt.fits                      
 980.76  20.15 /scratch/projects/hetdex/lib_calib/202301/i098aRUcbxt.fits                      
 981.41  24.34 /scratch/projects/hetdex/lib_calib/202301/i103aLLcbxt.fits                      
 983.00  26.12 /scratch/projects/hetdex/lib_calib/202301/i103aLUcbxt.fits                      
 982.95  28.03 /scratch/projects/hetdex/lib_calib/202301/i103aRLcbxt.fits                      
 980.39  27.50 /scratch/projects/hetdex/lib_calib/202301/i103aRUcbxt.fits                      
 981.76  22.91 /scratch/projects/hetdex/lib_calib/202301/i104aLLcbxt.fits                      
 983.23  26.16 /scratch/projects/hetdex/lib_calib/202301/i104aLUcbxt.fits                      
 983.59  23.75 /scratch/projects/hetdex/lib_calib/202301/i104aRLcbxt.fits                      
 981.02  21.75 /scratch/projects/hetdex/lib_calib/202301/i104aRUcbxt.fits                      
